player_id,player_name,season,fbref_player,age,birth_year,nation,position,position_group,squad,competition,foot,height_in_cm,market_value_eur,highest_market_value_in_eur,valuation_date,tm_match_method,tm_match_score,source_file,MP,Starts,Min,90s,Gls_per90,Ast_per90,xG_per90,npxG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,PPA_per90,Tkl_per90,TklW_per90,Int_per90,Blocks_per90,Clr_per90,Touches_per90,Carries_per90,Mis_per90,Dis_per90,Rec_per90,Recov_per90,AerWon_per90,AerLost_per90
92571,Aaron Cresswell,2021_2022,Aaron Cresswell,32.0,1989,ENG,DF,DF,West Ham,Premier League,left,170.0,3000000,12000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,31.0,31.0,2726.0,30.3,0.07,0.1,0.0,,0.0,3.63,5.12,0.96,0.59,0.1,1.16,0.79,0.99,0.63,1.42,1.58,2.51,75.6,46.2,0.3,0.36,48.3,8.02,1.19,0.99
591949,Aaron Hickey,2021_2022,Aaron Hickey,19.0,2002,SCO,DF,DF,Bologna,Serie A,both,185.0,18000000,30000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,36.0,34.0,2820.0,31.3,0.16,0.03,0.0,,0.0,4.22,1.63,2.43,0.67,0.42,0.58,0.7,1.44,0.7,1.25,2.11,1.47,52.6,33.5,1.02,0.86,31.3,5.75,0.54,1.31
14221,Aaron Lennon,2021_2022,Aaron Lennon,35.0,1987,ENG,MF,MF,Burnley,Premier League,right,165.0,1000000,21000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,28.0,17.0,1551.0,17.2,0.12000000000000001,0.0,0.0,,0.0,3.26,0.99,2.97,0.7,0.23,0.58,0.29,2.21,1.05,0.87,1.86,0.76,32.8,21.5,1.05,0.93,20.1,5.29,0.58,1.51
477758,Aaron Wan-Bissaka,2021_2022,Aaron Wan-Bissaka,24.0,1997,ENG,DF,DF,Manchester Utd,Premier League,right,183.0,25000000,40000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,20.0,20.0,1793.0,19.9,0.0,0.0,0.0,,0.0,4.72,2.66,1.8599999999999999,0.25,0.05,0.7,0.6,2.31,1.26,2.56,2.81,2.41,68.5,43.2,0.55,1.41,40.2,8.24,0.95,1.56
251878,Aarón Martín,2021_2022,Aarón Martín,25.0,1997,ESP,DF,DF,Mainz 05,Bundesliga,left,178.0,5000000,20000000,2022-06-09,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,28.0,25.0,2292.0,25.5,0.04,0.04,0.0,,0.0,2.31,3.02,1.37,0.71,0.16,1.92,1.1,2.27,1.25,1.37,1.33,1.88,53.2,29.6,0.75,0.71,28.5,6.82,0.67,1.1
340394,Abdelhamid Sabiri,2021_2022,Abdelhamid Sabiri,25.0,1996,GER,MFFW,MF,Sampdoria,Serie A,right,186.0,3000000,4000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,14.0,9.0,893.0,9.9,0.3,0.2,0.0,,0.0,2.93,2.53,5.25,1.6199999999999999,0.91,1.11,0.71,3.23,2.22,0.8099999999999999,1.01,0.61,49.7,35.2,2.42,2.12,35.3,5.05,2.12,3.03
229005,Abdou Diallo,2021_2022,Abdou Diallo,26.0,1996,SEN,DF,DF,Paris S-G,Ligue 1,left,187.0,18000000,35000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,12.0,10.0,877.0,9.7,0.0,0.1,0.0,,0.0,6.49,5.57,1.03,0.21000000000000002,0.1,0.41,0.82,2.47,1.8599999999999999,1.34,1.44,2.06,81.8,60.00000000000001,1.03,1.13,61.0,5.98,1.55,0.41
416386,Abdou Harroui,2021_2022,Abdou Harroui,24.0,1998,NED,MF,MF,Sassuolo,Serie A,both,182.0,3000000,3500000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,22.0,3.0,452.0,5.0,0.0,0.0,0.0,,0.0,6.4,2.8,3.4,2.6,0.4,1.0,0.0,2.4,1.8,1.4,3.0,0.6,73.8,53.0,1.6,1.8,52.6,11.0,1.4,1.8
62351,Abdoulaye Bamba,2021_2022,Abdoulaye Bamba,32.0,1990,CIV,DF,DF,Angers,Ligue 1,right,182.0,500000,3000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,10.0,4.0,458.0,5.1,0.0,0.0,0.0,,0.0,2.75,2.35,0.78,0.2,0.0,0.39,0.59,1.18,0.0,2.35,1.96,1.57,47.5,23.7,1.57,0.39,23.5,5.88,1.37,0.98
127187,Abdoulaye Doucouré,2021_2022,Abdoulaye Doucouré,29.0,1993,MLI,MF,MF,Everton,Premier League,right,183.0,22000000,25000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,30.0,29.0,2537.0,28.2,0.07,0.14,0.0,,0.0,3.12,3.23,2.16,1.21,0.35,0.74,0.82,2.7,1.6000000000000003,1.45,1.49,1.17,49.300000000000004,29.2,1.06,0.67,27.6,12.6,1.56,1.84
337798,Abdu Conté,2021_2022,Abdu Conté,24.0,1998,POR,DF,DF,Troyes,Ligue 1,left,183.0,3000000,3000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,17.0,17.0,1347.0,15.0,0.0,0.07,0.0,,0.0,3.6,2.33,3.0,0.33,0.07,0.73,0.6,1.87,1.0,1.2,1.6,1.07,49.3,29.3,1.2,0.87,28.9,4.6,0.93,1.0
177452,Abdón Prats,2021_2022,Abdón Prats,29.0,1992,ESP,FW,FW,Mallorca,Liga,left,181.0,1500000,2000000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,23.0,6.0,641.0,7.1,0.42,0.0,0.0,,0.0,1.41,1.83,6.34,2.68,0.99,0.99,0.42,0.42,0.42,0.14,0.85,0.7,34.8,19.0,2.39,2.82,24.5,4.509999999999999,4.79,4.929999999999999
398073,Achraf Hakimi,2021_2022,Achraf Hakimi,23.0,1998,MAR,DF,DF,Paris S-G,Ligue 1,right,181.0,65000000,80000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,32.0,28.0,2479.0,27.5,0.15,0.22,0.0,,0.0,6.25,3.56,4.44,0.7599999999999999,0.36,1.05,1.42,2.98,1.71,1.64,1.13,0.8,76.1,53.6,1.02,0.95,55.9,4.87,0.36,0.73
250426,Adam Armstrong,2021_2022,Adam Armstrong,25.0,1997,ENG,FW,FW,Southampton,Premier League,right,173.0,15000000,18000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,23.0,17.0,1413.0,15.7,0.13,0.13,0.0,,0.0,4.08,1.66,6.94,2.99,0.89,0.76,0.83,0.64,0.45,0.57,0.64,0.38,31.1,21.7,2.17,1.59,22.2,3.63,0.89,2.42
121257,Adam Forshaw,2021_2022,Adam Forshaw,30.0,1991,ENG,MF,MF,Leeds United,Premier League,right,175.0,2000000,5000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,22.0,17.0,1530.0,17.0,0.0,0.06,0.0,,0.0,2.76,3.59,1.47,0.82,0.24,0.76,0.47,3.0,1.65,1.76,1.12,1.12,57.1,36.5,0.65,1.0,36.7,11.2,0.76,0.88
434223,Adam Idah,2021_2022,Adam Idah,21.0,2001,IRL,FWMF,MF,Norwich City,Premier League,right,190.0,3000000,7000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,17.0,6.0,625.0,6.9,0.14,0.14,0.0,,0.0,2.75,1.01,7.39,2.03,0.58,0.58,0.58,1.59,0.87,0.58,0.58,1.16,34.1,24.6,3.77,2.46,23.5,4.930000000000001,2.32,5.22
43530,Adam Lallana,2021_2022,Adam Lallana,34.0,1988,ENG,MF,MF,Brighton,Premier League,both,172.0,2000000,25000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,24.0,18.0,1561.0,17.3,0.0,0.06,0.0,,0.0,3.9899999999999998,3.41,3.82,1.16,0.23,0.46,1.04,2.2,1.27,1.56,1.5,0.87,64.6,46.5,1.21,1.16,45.8,10.8,0.81,0.75
286949,Adam Masina,2021_2022,Adam Masina,28.0,1994,MAR,DF,DF,Watford,Premier League,left,191.0,3000000,7000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,15.0,13.0,1077.0,12.0,0.0,0.08,0.0,,0.0,2.0,2.67,0.42,0.42,0.0,0.67,0.58,2.0,1.17,2.58,2.42,3.42,55.70000000000001,27.5,0.5,0.5,26.3,7.75,2.5,1.25
212847,Adam Webster,2021_2022,Adam Webster,27.0,1995,ENG,DF,DF,Brighton,Premier League,right,190.0,17000000,25000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,22.0,16.0,1434.0,15.9,0.13,0.0,0.0,,0.0,4.78,4.59,0.19,0.57,0.13,0.06,0.06,1.45,0.82,1.57,2.26,5.09,82.6,51.8,0.25,0.25,57.099999999999994,11.6,4.09,1.13
126673,Adama Soumaoro,2021_2022,Adama Soumaoro,29.0,1992,FRA,DF,DF,Bologna,Serie A,right,187.0,4000000,10000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,28.0,26.0,2266.0,25.2,0.0,0.0,0.0,,0.0,1.98,2.22,0.16,0.28,0.04,0.04,0.12000000000000001,0.67,0.48000000000000004,1.75,1.39,3.57,49.8,30.0,0.24000000000000002,0.16,30.5,8.37,2.42,0.63
204103,Adama Traoré,2021_2022,Adama Traoré,26.0,1996,ESP,FW,FW,Barcelona / Wolves,Liga / Premier League,right,178.0,20000000,40000000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,31.0,14.0,1449.0,16.1,0.059130434782608696,0.1252173913043478,0.0,,0.0,9.571739130434782,2.11,6.829130434782609,1.984782608695652,0.5547826086956521,1.6182608695652174,1.677391304347826,0.9317391304347825,0.5617391304347826,0.5617391304347826,0.8056521739130434,0.18826086956521737,45.24347826086956,43.43913043478261,3.107391304347826,2.4834782608695645,35.76086956521739,5.716521739130434,0.9317391304347825,1.796521739130435
406040,Ademola Lookman,2021_2022,Ademola Lookman,24.0,1997,NGA,FWMF,MF,Leicester City,Premier League,right,174.0,10000000,60000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,26.0,16.0,1453.0,16.1,0.37,0.0,0.0,,0.0,5.9,3.04,7.7,1.68,0.75,1.37,1.37,2.55,1.55,1.24,1.61,0.12,49.3,39.1,2.3,3.54,34.5,6.96,0.25,1.06
569385,Adil Aouchiche,2021_2022,Adil Aouchiche,19.0,2002,FRA,MFFW,MF,Saint-Étienne,Ligue 1,right,181.0,6000000,10000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,35.0,11.0,1081.0,12.0,0.0,0.33,0.0,,0.0,8.17,3.33,4.92,1.83,0.83,1.58,0.75,1.75,1.08,1.75,1.75,0.67,67.3,47.6,2.42,2.0,46.6,8.0,1.17,2.0
51118,Adil Rami,2021_2022,Adil Rami,36.0,1985,FRA,DF,DF,Troyes,Ligue 1,right,191.0,400000,14000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,17.0,14.0,1171.0,13.0,0.23,0.0,0.0,,0.0,1.23,1.62,0.0,0.46,0.23,0.08,0.15,1.38,1.0,1.38,1.15,3.31,47.60000000000001,28.5,0.46,0.15,31.1,7.23,1.85,1.0
177847,Adnan Januzaj,2021_2022,Adnan Januzaj,27.0,1995,BEL,FWMF,MF,Real Sociedad,Liga,left,186.0,12000000,15000000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,33.0,17.0,1625.0,18.1,0.17,0.0,0.0,,0.0,8.12,4.09,5.58,2.21,0.72,1.8199999999999998,1.66,0.99,0.55,0.9399999999999998,1.22,0.77,58.2,43.6,3.37,3.43,41.5,4.97,0.72,1.27
167342,Adrian Grbic,2021_2022,Adrian Grbi?,25.0,1996,AUT,FWMF,MF,Lorient,Ligue 1,right,188.0,2500000,9000000,2022-06-08,fuzzy_name_birth_year,96,2021-2022 Football Player Stats.csv,16.0,4.0,518.0,5.8,0.17,0.0,0.0,,0.0,1.21,1.03,4.14,2.07,1.03,0.69,0.17,0.52,0.52,0.52,0.86,1.21,27.9,12.899999999999999,1.55,1.38,18.1,3.97,2.59,3.6199999999999997
182913,Adrien Rabiot,2021_2022,Adrien Rabiot,27.0,1995,FRA,MF,MF,Juventus,Serie A,left,191.0,17000000,50000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,32.0,28.0,2285.0,25.4,0.0,0.08,0.0,,0.0,4.21,2.4,2.48,1.02,0.28,0.79,0.59,2.91,2.13,1.26,2.09,1.14,52.99999999999999,34.6,1.22,1.22,34.5,8.46,2.13,1.22
56810,Adrien Silva,2021_2022,Adrien Silva,33.0,1989,POR,MF,MF,Sampdoria,Serie A,right,175.0,2000000,25000000,2022-05-18,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,17.0,12.0,1083.0,12.0,0.0,0.08,0.0,,0.0,2.33,4.0,1.17,0.67,0.17,0.67,0.5,2.92,1.75,2.67,1.75,1.75,62.29999999999999,38.6,0.67,1.17,37.2,12.4,1.33,1.5
157507,Adrien Tamèze,2021_2022,Adrien Tameze,28.0,1994,CMR,MFDF,DF,Hellas Verona,Serie A,right,182.0,10000000,10000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,38.0,26.0,2574.0,28.6,0.14,0.07,0.0,,0.0,3.57,4.41,2.31,0.8,0.24,0.94,0.73,1.71,1.12,2.52,1.89,1.96,57.6,37.4,1.29,1.22,33.7,11.6,2.06,2.1
215977,Adrien Thomasson,2021_2022,Adrien Thomasson,28.0,1993,FRA,MF,MF,Strasbourg,Ligue 1,right,175.0,9000000,9000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,31.0,27.0,2389.0,26.5,0.3,0.15,0.0,,0.0,3.5499999999999994,3.92,6.0,1.81,0.72,1.28,1.28,2.75,1.58,1.81,2.4500000000000006,0.6,64.1,41.5,2.11,1.81,43.5,9.74,0.6799999999999999,1.09
654539,Adrien Truffert,2021_2022,Adrien Truffert,20.0,2001,FRA,DF,DF,Rennes,Ligue 1,left,176.0,12000000,20000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,30.0,18.0,1639.0,18.2,0.16,0.10999999999999999,0.0,,0.0,8.13,4.07,3.3,1.1,0.27,0.82,1.26,1.7599999999999998,0.9300000000000002,1.7599999999999998,2.58,1.7,75.3,49.2,1.15,0.9900000000000001,47.9,8.68,1.04,1.7
288318,Adrián Embarba,2021_2022,Adri Embarba,30.0,1992,ESP,FWMF,MF,Espanyol,Liga,right,173.0,4000000,8000000,2022-06-03,fuzzy_name_birth_year,92,2021-2022 Football Player Stats.csv,32.0,24.0,1986.0,22.1,0.0,0.09,0.0,,0.0,5.93,1.6300000000000001,4.34,2.22,0.72,1.6300000000000001,1.04,1.9,1.13,1.31,1.9,1.22,51.3,30.9,2.31,2.13,29.899999999999995,7.06,0.9,1.49
517842,Aihen Muñoz,2021_2022,Aihen Muñoz,24.0,1997,ESP,DF,DF,Real Sociedad,Liga,left,175.0,6000000,8000000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,20.0,15.0,1342.0,14.9,0.0,0.0,0.0,,0.0,4.36,2.68,1.61,0.47,0.0,0.4,0.67,2.48,1.21,1.74,1.34,2.55,62.3,35.2,1.21,1.07,33.3,8.93,1.81,2.08
285845,Ainsley Maitland-Niles,2021_2022,Ainsley Maitland-Niles,24.0,1997,ENG,DF,DF,Roma / Arsenal,Serie A / Premier League,right,180.0,10000000,18000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,16.0,9.0,755.0,8.4,0.0,0.0,0.0,,0.0,4.525714285714286,4.162857142857143,2.382142857142857,0.5992857142857143,0.23785714285714285,0.955,1.1928571428571428,1.43,0.8350000000000001,1.9064285714285716,2.621428571428572,1.310714285714286,65.1,37.49285714285715,1.3085714285714287,1.4321428571428572,39.40714285714285,9.272142857142859,1.1942857142857142,0.9507142857142857
378139,Aitor Ruibal,2021_2022,Aitor Ruibal,26.0,1996,ESP,FWDF,DF,Betis,Liga,right,176.0,3000000,5000000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,19.0,9.0,856.0,9.5,0.0,0.0,0.0,,0.0,5.89,4.0,5.68,2.0,0.32,1.05,1.26,2.53,1.58,1.68,1.47,0.42,49.9,34.4,1.37,1.68,35.3,5.68,0.53,2.32
265625,Ajdin Hrustic,2021_2022,Ajdin Hrustic,25.0,1996,AUS,MF,MF,Eint Frankfurt,Bundesliga,left,180.0,3000000,3000000,2022-06-09,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,23.0,9.0,964.0,10.7,0.19,0.0,0.0,,0.0,4.86,4.86,2.43,2.71,0.7499999999999999,0.7499999999999999,0.65,1.68,1.4,1.78,1.5899999999999999,0.65,70.0,50.4,1.12,2.34,48.7,10.7,0.84,1.21
327863,Akim Zedadka,2021_2022,Akim Zedadka,26.0,1995,FRA,DF,DF,Clermont Foot,Ligue 1,right,174.0,4000000,4000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,38.0,37.0,3337.0,37.1,0.0,0.08,0.0,,0.0,5.12,3.45,2.64,0.86,0.16,1.08,1.46,2.05,1.13,2.29,1.67,1.16,69.5,42.8,1.35,1.56,39.8,9.06,0.78,0.97
167329,Alassane Pléa,2021_2022,Alassane Pléa,29.0,1993,FRA,FWMF,MF,M'Gladbach,Bundesliga,right,181.0,15000000,38000000,2022-06-09,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,33.0,24.0,2070.0,23.0,0.43000000000000005,0.26,0.0,,0.0,6.26,4.87,8.52,2.57,1.0,2.26,1.83,0.83,0.61,0.43000000000000005,0.57,0.48,45.3,34.4,1.57,1.61,35.2,5.39,0.91,1.7
305947,Albert Gudmundsson,2021_2022,Albert Gu?mundsson,24.0,1997,ISL,FWMF,MF,Genoa,Serie A,right,177.0,2400000,30000000,2022-06-07,fuzzy_name_birth_year,94,2021-2022 Football Player Stats.csv,12.0,6.0,607.0,6.7,0.14999999999999997,0.0,0.0,,0.0,4.63,2.39,6.57,1.3400000000000003,0.14999999999999997,1.64,1.64,1.19,0.75,0.9,0.75,1.19,45.5,28.500000000000004,3.28,1.79,29.7,6.57,0.75,1.64
381967,Albert Sambi Lokonga,2021_2022,Albert Sambi Lokonga,22.0,1999,BEL,MF,MF,Arsenal,Premier League,right,183.0,14000000,16000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,19.0,12.0,1134.0,12.6,0.0,0.0,0.0,,0.0,7.3,4.84,1.35,1.5899999999999999,0.63,1.4299999999999997,1.35,1.75,1.03,1.83,1.4299999999999997,1.4299999999999997,73.8,50.4,0.79,0.56,54.7,9.84,1.67,1.83
281319,Alberth Elis,2021_2022,Alberth Elis,26.0,1996,HON,FWMF,MF,Bordeaux,Ligue 1,right,185.0,6500000,6500000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,20.0,16.0,1409.0,15.7,0.57,0.06,0.0,,0.0,4.71,1.53,7.07,1.91,0.76,1.08,0.64,1.4,0.96,0.96,1.08,0.45,35.4,24.1,3.06,2.74,25.0,4.08,1.78,3.06
197473,Alberto Grassi,2021_2022,Alberto Grassi,27.0,1995,ITA,MF,MF,Cagliari,Serie A,right,183.0,2500000,7000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,30.0,26.0,2174.0,24.2,0.0,0.04,0.0,,0.0,2.31,2.56,0.95,1.03,0.08,0.54,0.25,1.98,1.03,3.18,1.57,1.49,55.5,34.0,0.83,0.95,30.999999999999996,12.599999999999998,2.64,1.45
207917,Alberto Moreno,2021_2022,Alberto Moreno,29.0,1992,ESP,MFDF,DF,Villarreal,Liga,left,171.0,5000000,15000000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,24.0,13.0,1223.0,13.6,0.22,0.15,0.0,,0.0,5.07,2.7900000000000005,5.66,1.62,0.74,1.4,1.62,1.18,0.88,2.65,1.25,0.88,57.7,39.60000000000001,1.99,1.18,39.60000000000001,6.62,0.59,1.25
99559,Alberto Perea,2021_2022,Alberto Perea,31.0,1990,ESP,MF,MF,Cádiz,Liga,right,180.0,1000000,1200000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,18.0,8.0,777.0,8.6,0.0,0.12000000000000001,0.0,,0.0,7.56,5.7,3.37,1.98,0.35,1.28,1.4,1.74,1.28,2.09,1.28,0.58,58.6,47.2,2.21,2.91,40.0,8.26,0.12000000000000001,1.16
487688,Alberto Soro,2021_2022,Alberto Soro,23.0,1999,ESP,MFFW,MF,Granada,Liga,left,173.0,2500000,3000000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,16.0,7.0,578.0,6.4,0.0,0.0,0.0,,0.0,3.91,2.03,4.69,1.09,0.63,1.09,0.7800000000000001,2.34,1.88,1.09,3.91,0.7800000000000001,42.5,26.1,1.88,2.34,25.9,5.63,1.88,3.91
49275,Albin Ekdal,2021_2022,Albin Ekdal,32.0,1989,SWE,MF,MF,Sampdoria,Serie A,right,186.0,1000000,5000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,26.0,19.0,1637.0,18.2,0.05,0.0,0.0,,0.0,1.87,3.79,1.21,0.77,0.10999999999999999,0.33,0.38,2.47,1.48,2.2,2.14,1.65,50.7,28.899999999999995,0.43999999999999995,0.71,28.0,10.7,1.54,1.04
88490,Aleix Vidal,2021_2022,Aleix Vidal,32.0,1989,ESP,DFMF,DF,Espanyol,Liga,right,177.0,2000000,10000000,2022-06-03,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,31.0,21.0,1901.0,21.1,0.09,0.0,0.0,,0.0,4.17,3.6,2.46,0.28,0.14,1.18,1.28,1.61,1.28,2.42,1.85,1.37,61.2,37.0,1.04,1.09,36.5,8.77,0.52,0.57
263918,Aleksandr Golovin,2021_2022,Aleksandr Golovin,25.0,1996,RUS,FWMF,MF,Monaco,Ligue 1,right,178.0,25000000,30000000,2022-05-30,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,27.0,17.0,1502.0,16.7,0.18,0.24000000000000002,0.0,,0.0,6.77,4.79,6.89,1.38,0.42,2.87,2.04,2.22,1.08,1.32,1.5,0.3,57.6,37.6,1.08,1.44,37.5,6.95,0.54,1.38
255450,Aleksey Miranchuk,2021_2022,Aleksei Miranchuk,26.0,1995,RUS,MFFW,MF,Atalanta,Serie A,left,182.0,10000000,18000000,2022-06-07,fuzzy_name_birth_year,94,2021-2022 Football Player Stats.csv,19.0,7.0,772.0,8.6,0.23,0.58,0.0,,0.0,7.44,4.88,8.84,1.63,0.47,2.56,2.33,1.16,0.58,0.47,0.81,0.7,60.2,47.4,3.26,2.67,47.2,6.74,1.16,2.21
315853,Alessandro Bastoni,2021_2022,Alessandro Bastoni,23.0,1999,ITA,DF,DF,Inter,Serie A,left,190.0,60000000,80000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,31.0,29.0,2311.0,25.7,0.04,0.08,0.0,,0.0,4.2,4.05,1.17,0.35,0.08,0.43,0.66,1.95,1.3599999999999999,1.4800000000000002,1.56,2.76,79.2,53.70000000000001,0.51,0.51,56.7,9.3,2.41,1.4
386446,Alessandro Buongiorno,2021_2022,Alessandro Buongiorno,22.0,1999,ITA,DF,DF,Torino,Serie A,left,190.0,4000000,50000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,23.0,12.0,1181.0,13.1,0.0,0.08,0.0,,0.0,2.6,2.06,0.38,0.38,0.08,0.38,0.08,1.76,0.99,2.67,1.22,3.59,52.7,28.6,0.61,0.31,30.6,10.1,4.35,2.37
235931,Alessandro Deiola,2021_2022,Alessandro Deiola,26.0,1995,ITA,MF,MF,Cagliari,Serie A,right,190.0,2000000,2000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,33.0,28.0,2129.0,23.7,0.17,0.04,0.0,,0.0,1.81,2.49,2.11,1.1,0.4600000000000001,0.55,0.55,1.81,1.05,1.56,1.73,1.56,42.3,23.7,0.9699999999999999,0.89,24.3,9.54,2.03,1.65
130365,Alessandro Florenzi,2021_2022,Alessandro Florenzi,31.0,1991,ITA,DFFW,DF,Milan,Serie A,right,173.0,5500000,30000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,24.0,12.0,1152.0,12.8,0.16,0.0,0.0,,0.0,5.78,4.92,2.27,1.72,0.47,0.94,2.19,2.19,1.25,2.58,1.25,1.17,72.1,44.1,0.39000000000000007,0.31,45.7,8.91,1.02,0.7800000000000001
118397,Alessandro Schöpf,2021_2022,Alessandro Schöpf,28.0,1994,AUT,MF,MF,Arminia,Bundesliga,right,178.0,2500000,7500000,2022-06-09,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,31.0,27.0,2397.0,26.6,0.04,0.0,0.0,,0.0,3.8300000000000005,3.31,3.91,1.32,0.34,1.62,1.02,1.65,0.9,1.58,1.47,0.86,52.1,33.6,1.62,1.99,30.900000000000002,12.1,1.2,1.58
397225,Alessandro Zanoli,2021_2022,Alessandro Zanoli,21.0,2000,ITA,DF,DF,Napoli,Serie A,right,188.0,4000000,6000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,12.0,5.0,457.0,5.1,0.0,0.0,0.0,,0.0,5.1,2.55,0.98,0.0,0.0,0.39,0.78,1.76,0.98,2.16,0.98,2.16,64.7,43.3,0.59,0.78,42.0,7.059999999999999,0.98,0.59
197747,Alessio Romagnoli,2021_2022,Alessio Romagnoli,27.0,1995,ITA,DF,DF,Milan,Serie A,left,185.0,17000000,50000000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,19.0,16.0,1409.0,15.7,0.06,0.0,0.0,,0.0,2.17,3.82,0.32,0.76,0.32,0.19,0.13,1.59,0.89,1.78,1.66,3.18,70.8,45.0,0.06,0.06,49.2,9.68,3.25,1.66
197491,Alex Ferrari,2021_2022,Alex Ferrari,27.0,1994,ITA,DF,DF,Sampdoria,Serie A,right,191.0,1800000,2500000,2022-06-07,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,23.0,20.0,1643.0,18.3,0.05,0.0,0.0,,0.0,1.42,2.02,0.21999999999999997,0.21999999999999997,0.05,0.10999999999999999,0.21999999999999997,2.4,1.31,2.95,2.3,3.72,55.4,32.9,0.16,0.27,32.0,7.43,1.31,1.37
242631,Alex Iwobi,2021_2022,Alex Iwobi,26.0,1996,NGA,MFDF,DF,Everton,Premier League,right,183.0,18000000,32000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,28.0,22.0,2035.0,22.6,0.09000000000000001,0.09000000000000001,0.0,,0.0,4.78,3.5,3.81,1.06,0.27,1.55,1.6800000000000002,2.04,1.24,1.77,1.99,1.02,46.5,33.1,1.37,1.46,29.5,6.55,0.4,1.59
143424,Alex Oxlade-Chamberlain,2021_2022,Alex Oxlade-Chamberlain,28.0,1993,ENG,MFFW,MF,Liverpool,Premier League,right,180.0,16000000,40000000,2022-06-15,exact_name_birth_year,100,2021-2022 Football Player Stats.csv,17.0,9.0,785.0,8.7,0.23,0.11,0.0,,0.0,7.47,5.17,6.21,2.41,0.34,1.03,1.84,1.9500000000000002,1.61,0.92,1.26,0.8,57.8,42.1,1.03,2.07,42.6,7.47,0.57,1.38
